6.060108695652174 -2.3153218150749955
6.113239130434783 -2.3545886048639044
6.169195652173913 -2.39457341595181
6.2251521739130435 -2.437789322885203
6.281108695652174 -2.4725236032241917
6.337065217391304 -2.510892866389354
6.393021739130435 -2.541184389940798
6.448978260869565 -2.569860365569498
6.504934782608696 -2.59045860158448
6.560891304347826 -2.6066140808119163
6.616847826086957 -2.618730690232494
6.759282608695652 -2.6457911179384506
6.815239130434783 -2.6587155013204
6.871195652173913 -2.671639884702349
6.9271521739130435 -2.692642007698017
6.987468944099379 -2.72757736852098
7.078563938618926 -2.7900155239616264
7.140726086956521 -2.87619517752041
7.204391304347826 -2.9946686918549457
7.257804347826086 -3.0864318138667866
7.313760869565217 -3.1793258194245473
7.369717391304348 -3.269392616117507
7.425673913043479 -3.3558244299842936
7.481630434782609 -3.440640695928336
7.537586956521739 -3.5218219790462055
7.5935434782608695 -3.603003262164075
7.653021739130435 -3.6730776533130816
7.723260869565218 -3.7848870324662993
7.776673913043478 -3.866337573571293
7.832630434782608 -3.947114969708476
7.888586956521738 -4.02789236584566
7.9445434782608695 -4.1038231182146125
8.051030434782607 -4.252109360167078
8.122586956521738 -4.358271916046741
8.17854347826087 -4.438241538222552
8.2345 -4.519018934359735
8.29045652173913 -4.597373008612803
8.346413043478261 -4.675727082865871
8.402369565217391 -4.754485044099625
8.458326086956522 -4.834858553256123
8.514282608695652 -4.914020401470563
8.570239130434782 -4.992374475723631
8.626195652173912 -5.070324662996013
8.686640664961637 -5.146374205653402
8.76354347826087 -5.257728222034279
8.8195 -5.3328512004418585
8.87545652173913 -5.409185839791498
8.93141304347826 -5.484308818199079
8.991326086956523 -5.561287260299982
9.04841304347826 -5.636978096898355
9.104369565217391 -5.707254431537704
9.160326086956522 -5.777530766177055
9.216282608695652 -5.848210987797089
9.272239130434782 -5.919295096397811
9.328195652173912 -5.989975318017847
9.384152173913044 -6.061059426618568
9.440108695652174 -6.128912439373802
9.496065217391305 -6.1967654521290365
9.552021739130435 -6.26461846488427
9.607978260869565 -6.333279251600876
9.66745652173913 -6.402126447693184
9.760586956521738 -6.520278923658456
9.816543478260868 -6.585708614529574
9.872499999999999 -6.650330531439322
9.928456521739129 -6.712933013445639

